Id,Label,timeset,popularity,followers,genres
1yfFPV08pOgi2gQBMVUe03,Espinosa y Bedoya,,12,979,classic colombian pop;cumbia
1h4Se8zlBqcNUh3yP9aYD9,Los tolimenses,,10,793,classic colombian pop;cumbia
1FgaqpsKwuXFURy2IWxJIk,Dueto De Antaño,,22,2566,classic colombian pop;cumbia
3o5xpNi4a0iTONPEz7riBr,Silva y Villalba,,33,6040,classic colombian pop;cumbia;vallenato
6VGjtnnXEadiBtE5xPStM2,Helenita Vargas,,31,12701,classic colombian pop;cumbia;vallenato
0LGuNBURGfkLvxw8NfjBBT,Jorge Ariza,,19,700,classic colombian pop;cumbia
1jUmKhLPWA7PwqmpTvmpkH,Gomez Y Villegas,,11,464,classic colombian pop
1BpfeRR2JTKpKYlpXdA7HB,Obdulio y Julián,,9,319,classic colombian pop
6dhUHc58lvoODjH1RSc528,Jorge Villamil,,11,1594,classic colombian pop
59yOEGhZtjuHQOTK5bWAsT,Los Ayer's,,13,1530,classic colombian pop
4gL0wUwZLxSxMi1rL9q84p,Guillermo Buitrago,,24,5791,classic colombian pop;cumbia;vallenato
1eKIYOevfXDbtnLe5saz94,Rafael Escalona,,30,16130,classic colombian pop;cumbia;vallenato
64OlwPCoVudxb3laVVxqvV,Bovea Y Sus Vallenatos,,26,4869,classic colombian pop;cumbia;vallenato
1JldSq8x5MHlqxHVMDEnlF,Los Graduados,,29,7540,classic colombian pop;cumbia;vallenato
7mCfIjpQPcIw3EA1K8wMyP,Edmundo Arias,,24,1931,classic colombian pop;cumbia;porro
3a1bkJS7AQnJ8KGvf9hFiN,El Combo De Las Estrellas,,36,12945,classic colombian pop;cumbia;vallenato
5saNqAbsvpfv0epJOQwfIK,Victor Hugo Ayala,,15,1037,classic colombian pop
1Y8tkL7bBifF9JiCcEzo70,El Caballero Gaucho,,21,5349,classic colombian pop
0uzdSD0gQZTxsJfdVbJCQ5,Oriol Rangel,,11,471,classic colombian pop
2aJtGPY592hgmkGzD9oleC,Monna Bell,,27,1683,bolero
3CoaObestry7i9joSvJ2hK,Alci Acosta,,45,25367,bolero;classic colombian pop;cumbia;salsa;vallenato
01p7Homi0d4XxZ06f2NYYD,La Sonora Matancera,,52,35081,bolero;boogaloo;cuban rumba;cumbia;jazz christmas;latin christmas;latin jazz;mambo;salsa;tropical;world christmas
7BNpTvlRqlXU5DIK3TTYUP,Panchito Riset,,17,1053,bolero
5YeVC15QxuXePfftgeOrYe,Gilberto Monroig,,21,4016,bolero
0fYh4zuzZ0AXsMl6OetJVd,Trio Los Condes,,31,6198,bolero
5TphiK6LsT4X5NOZxq3NJB,Trio Vegabajeño,,17,2282,bolero
6egR79eLZ6q125xiO6BFAQ,Sophy,,21,3536,
4FV6Sv8k49An0wRDIOseuw,Camboy Estevez,,21,2556,merengue
7rvob0ujeAPUG0crNmxz45,Los Condes,,17,1805,
0QdXxfTxlrbEQSY6FaxqaC,Yolanda Del Rio,,44,44430,mariachi;ranchera
4N2EXKLGtaWgJHcTd6S2mO,Flor Silvestre,,35,17093,mariachi;ranchera
5grvAbHKRb8mjsRqmuLKp0,Lucha Reyes,,35,12901,bolero;classic peruvian pop;mariachi;peruvian rock;ranchera
6Hv7i9oIE49dgExXfbVBvx,David Zaizar,,40,16085,bolero;latin christmas;mariachi;ranchera;world christmas
1q18ngxrhXlHasoNpc2dt7,Paquita La Del Barrio,,52,100229,bolero;grupera;mariachi;ranchera
20DKdVZd4yxzm472iHRXzQ,Beatriz Adriana,,42,32529,mariachi;ranchera
6gIehxc3KkKZYb4ktiuQ04,Chayito Valdez,,44,36447,mariachi;ranchera
7HcfNDsEN1QvF3zUvf03OF,Laura Flores,,32,12401,
4JRQ9qtp3PXMQuMhjZ506i,Bibi Gaytan,,26,6579,
3LuvtpIFyGIY9RKuFaRiCs,Johnny Laboriel,,37,11853,mexican rock-and-roll
31Pfw9p5mZPeKqZSaiXzqk,Nicola Di Bari,,47,37406,
4jCduxx9HzFKS0RrRAtVXD,Palito Ortega,,48,63803,mexican rock-and-roll
6TWAmC8OsAPKl8kgNVwAe1,Mariachi Sol De Mexico,,28,7873,mariachi;ranchera
6a5vv6jlRXiHxkNF7yVeIE,Marco A. Muñiz,,2,4286,bolero
6w8n4eJyKefJUTK66Miloo,Susana Harp,,34,9582,mexican son
6EBTfrUBSr4Bv3sSkIOyfM,Regina Orozco,,31,7535,
5UwFR1nHrA40JVhsZsI0i3,Astrid Hadad,,24,4699,mexican son
4vazE48JBgn7Q7itFsfFVx,Luis Aguilar,,29,17720,bolero;mariachi;ranchera
6LFHtZhcYMjST2snvul0Pp,"Queta Jiménez ""La Prieta Linda""",,25,858,ranchera
1mxmyo3wHetmU0qLjDKSnC,Las Hermanas Núñez,,24,4826,ranchera
5itswTaC6muo5eouZbhvCS,Julia Palma,,20,2240,ranchera
7b3e0cQmBGnt2RP2IEYfd6,Irma Serrano,,26,4600,mariachi;ranchera
7JzK970uwxEKUzYUgMvC3Q,Susana Zabaleta,,40,15377,
3qvw5E5LD9Wq0nFNnBL4O2,Chava Flores,,37,16313,bolero;ranchera
7a2z7CIBSPqXtuN6NzSpGb,Cecilia Toussaint,,40,11236,
2iALv7pTGUwcobl2VPoJPU,Los Folkloristas,,34,7576,mexican son
4SBHg3uVTZ3UNBDSh96tcV,Liliana Felipe,,30,5946,
1FvkC6ULd8hoSb5pchPemz,Boleros Con Mucho Sentimiento,,29,4451,
3vYC7LFneIpmJRSgrYy6dc,Alberto Vazquez,,50,39468,bolero;latin christmas;mariachi;mexican rock-and-roll;ranchera
4mQmpDH2FfT9FjSnAJV3U1,Angelica Maria,,45,22215,mexican rock-and-roll;ranchera
5gXXR7qrvOV5qY8J9P3ptB,Aranza,,28,4900,
0dbg28EH0c9HhvtBvfUGtQ,Ricardo Ceratto,,27,7109,mexican rock-and-roll
2oVaeCKi0RspvgUjWxil4J,Imelda Miller,,29,3214,mexican rock-and-roll
71FVpPyLHxYTn3CfUOJq7f,King Clave,,41,24160,mexican rock-and-roll
3qp8IQ3M8hFOG2G0RiP9eG,"Amalia Mendoza ""La Tariacuri""",,27,5770,ranchera
1hU5wdiWeIWv4fBklDgta1,Hermanas Huerta,,36,11270,mariachi;ranchera
4avWq3MJ9MS6TiIHrnymok,"Francisco ""Charro"" Avitia",,32,7848,mariachi;ranchera
7MlqvtHDWZFP7tnlUoX17D,Los Dos Oros,,36,11826,bolero;mariachi;ranchera
3jDbRC3mbW9SwWYDZatz5R,María de Lourdes,,25,3682,mariachi;ranchera
2PvsDSuPlWMsCnMcdnQzAZ,Las Hermanas Padilla,,29,7378,mariachi;ranchera
0caLxEeeNrpE0noxdInoGe,Obie Bermudez,,52,75960,cumbia;latin;latin pop;tropical
0UWZUmn7sybxMCqrw9tGa7,Juanes,,79,1219189,cumbia;latin;latin pop;pop;reggaeton;rock en espanol;tropical
56KiCRxaWlHZ5nmoqFiolO,David Bustamante,,19,15042,spanish pop
2DxcVfyMWELUI4yPBxgoZF,David Civera,,41,22266,spanish pop;spanish pop rock
0vz78iHqEmr4rjXhgKTPF7,Manu Tenorio,,40,13251,latin arena pop;spanish pop
0eU0mDoeIkicltGVoLtGy3,Nuria Fergó,,34,16105,spanish pop
19hC9CpsBVN8bQJ4rPmQYx,Diego Martín,,38,26365,spanish pop;spanish pop rock
1RpT4SSsNAr0JaSvvwNkgh,Edurne,,36,33685,latin arena pop;spanish pop
2dJyJptNE5bMmbN6z08iNJ,El Arrebato,,54,149048,pop flamenco;spanish pop
5kSJMVPcTITrSZxTrHllVN,Vanesa Martín,,68,236594,latin arena pop;latin pop;spanish pop;spanish pop rock
6v8MdMs2ByHLXUdWonWFPK,Los Rebujitos,,57,118119,pop flamenco;spanish pop
5QYdUMRHeBxlpJioqpIL0k,Sergio Contreras,,50,71304,pop flamenco;spanish pop
1YVEF2N8QHkkQ84LM51Xyo,Antonio Carmona,,59,27475,flamenco;spanish pop
2HFVE11OC3J6jXcmrXkWHV,Decai,,46,44836,pop flamenco;spanish pop
368rTiMKMrz3b03az6B14w,Marta Sánchez,,54,78322,latin pop;spanish pop
0oSfTqDPZq2WVyFN5iouCf,María Isabel,,38,15276,spanish pop
6ESNGkMJSu1RkkhU5uCGao,Roser,,26,3049,spanish pop
0zGM73sadbAOBLev02P8LO,Monica Naranjo,,55,174261,latin;latin arena pop;latin pop;spanish pop;spanish pop rock
7mWCSSOYqm4E9mB7V4ot6S,Miguel Bosé,,71,508713,latin;latin pop;rock en espanol;spanish pop
2Sc124nCfeuUlQ0TxAJZ8O,Los Caños,,33,14332,pop flamenco;spanish pop;spanish pop rock
0YIhVMmaboWI25NVbZRkmo,Fondo Flamenco,,56,165615,spanish pop;spanish pop rock
6flBUmmOMLNhD4EJhGwgpG,Camela,,51,95618,pop flamenco;spanish pop;spanish pop rock
7xtnpHS34mLlxGZDVUBHSU,La Húngara,,46,71039,pop flamenco;spanish pop rock
0fM3rWsshliRFUmJlBP6QZ,El Barrio,,63,271517,flamenco;spanish pop
2UPK6yJypnotLzHuUBiVa2,Diana Navarro,,44,37313,flamenco;spanish pop
6xvRfsmnwd0qcDUomtlmAt,Ella Baila Sola,,50,78232,cantautor;latin pop;mexican pop;spanish pop;spanish pop rock
7DC1oixQ38ba8Lyk47RlS5,Presuntos Implicados,,52,82582,cantautor;latin pop;spanish pop
5enSNzCwMx61gCMv9jaV4Q,Soraya,,47,59804,latin;latin pop;mexican pop;spanish pop
2byU53ebtTxcAnIRE814Ts,Bebe,,61,245565,cantautor;flamenco;latin alternative;latin pop;spanish pop
1Lvrnoz3ZKzzrBuZ446e6P,Ednita Nazario,,54,86061,latin;latin arena pop;latin pop;tropical
5WTJgmKTxGTi6N9KpGH9Yr,La Secta AllStar,,45,25524,latin
5ZmqtSfV4bMseeYE96i7Nt,Fran Perea,,38,11063,spanish pop
6UelqIK8qwhWFc2f6nSEh8,Niña Pastori,,63,180601,flamenco;spanish pop
0j8QSBQZ9MNSGjHr1Vll1R,Natalia Jiménez,,62,168220,latin;latin arena pop;latin pop;spanish pop;spanish pop rock
0qNxyg3R90E71P2zC2kLCl,Rosa López,,41,11597,spanish pop;spanish pop rock
6ZZ2DeepA3GpoGU4KwqSlU,Luciano Pereyra,,64,236637,folklore argentino;latin pop
6ESkuwldylZr39AIAPC63J,Alejandro Lerner,,46,67359,latin pop;rock en espanol
0il86oS73LDWKEE1zls70h,Axel Witteveen,,26,1103,
0vR2qb8m9WHeZ5ByCbimq2,Reik,,83,1677314,latin;latin arena pop;latin pop;mexican pop;pop;reggaeton;tropical
5bRULziD2hCP3acYRcfK3E,Teenangels,,53,59848,
4Vqref81u7WVsS0OhbJwDk,Pedrito Fernández,,39,23527,mariachi;ranchera
7MyUjj79oHy7I8RocrtzZ2,Banda Machos,,60,201898,banda;cumbia;duranguense;grupera;latin christmas;mariachi;norteno;ranchera;regional mexican;world christmas
59Ih0XIAzMXq7Yf9ny3u5t,El Chapo De Sinaloa,,59,230275,banda;duranguense;grupera;norteno;ranchera;regional mexican
2gRP1Ezbtj3qrERnd0XasU,Camila,,70,1218451,latin;latin arena pop;latin pop;pop;tropical
1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,,78,1527284,latin;latin arena pop;latin pop
56WwKhBsxrWjpwXvJVLAjZ,Andrea Echeverri,,44,22600,latin alternative;latin rock;rock en espanol
4gOoiVWzfjPtXK3ohuEy0M,Ekhymosis,,35,24966,colombian rock;latin rock;rock en espanol;vallenato
6o3v1RDHCgICZ7I4y1BtJI,Los Toreros Muertos,,47,39022,latin alternative;latin rock;rock en espanol;spanish new wave
2zipzOx6MIp5B8fmxR7bLB,Superlitio,,42,30236,colombian rock;cumbia;latin rock
5skZhjSLizA2G1bJQp2iNM,1280 Almas,,35,13111,colombian rock;latin rock
7JNwRhdFj1nB8I1OKTHbCO,La Derecha,,35,16612,colombian rock;latin rock
3W4lVkySjtIvd67UUg0F3i,Cabas,,55,98536,cumbia;latin;latin pop;latin rock;pop reggaeton;vallenato
5U5HiTvNUclEE0bwGVDBIX,Azul Violeta,,42,37546,latin alternative;latin rock;mexican indie;rock en espanol
282UIRNs6aprjrs0ynDn6v,Los De Adentro,,44,43175,colombian rock;latin rock;rock en espanol;vallenato
36KsCCwgI0Dep97yVJWmkK,Monsieur Periné,,55,157208,colombian rock;cumbia;latin alternative;latin rock
4Vo7jk7sjpIFMk14dedex5,Draco Rosa,,49,58365,cumbia;latin alternative;latin rock;rock en espanol
2FS22haX3FYbyOsUAkuYqZ,Los Fabulosos Cadillacs,,70,850566,argentine rock;latin alternative;latin rock;rock en espanol
4AP5EFbVVcBv8cfyqO0oqr,Allison,,55,215902,latin;latin alternative;latin arena pop;latin pop;latin rock;mexican rock;rock en espanol
0haZhu4fFKt0Ag94kZDiz2,Sofia Reyes,,72,160905,latin;latin pop;pop
0TeVa4xdLB8vdzjsvKH6Ri,Anahí,,50,214176,latin pop;post-teen pop
3SNKhPPfra7g7Crq1QA330,Lucero,,56,50550,latin pop
2aDuDJULvIt8qs08LIVNkU,Monocordio,,41,24364,latin alternative;latin rock;mexican indie;rock en espanol
2icB5yGi569VGjYogZtSvT,Jessy Bulbo,,39,18969,electro latino;latin alternative;mexican indie;rock en espanol
39wff4xdW1Xg88XzoTvySv,María Barracuda,,50,11178,
4Y2UbwMINPpv3z3wdTyajA,Quiero Club,,43,41819,electro latino;latin alternative;latin electronica;latin rock;mexican indie;rock en espanol
6rUsAEYBTCzHDa98JsBwtW,Rey Pila,,44,29646,deep latin alternative;latin alternative;latin rock;metropopolis;mexican indie
5x0koyeJkLR4odx4gCD5lR,Austin TV,,39,43011,latin alternative;latin rock;mexican indie;rock en espanol
4A5g3zCv2Tegewlj1e30dh,Pastilla,,41,35057,latin alternative;latin rock;mexican indie;rock en espanol
5FVFQdj3x1qG61tn4nx8Ax,Hummersqueal,,33,10653,latin alternative;latin rock;mexican indie
5BMgsAFg8rZQc3tqs5BB8G,Mecano,,64,391712,latin;latin pop;rock en espanol;spanish pop;spanish pop rock
7x2a9uyqlWbE9LwcoQWDTo,Almendra,,47,65565,argentine rock;latin alternative;latin rock;rock en espanol
3FjdJbt6Myq32uv7P4owM1,Invisible,,46,34692,argentine indie;argentine rock;latin alternative;latin rock;rock en espanol
0Q7HmY08qjZ6SrCb9DYji7,La Portuaria,,47,31801,argentine rock;latin alternative;latin rock;rock en espanol
7F5m9Jw4sg853wTDmmJvLi,Spinetta Y Los Socios Del Desierto,,45,51901,argentine indie;argentine rock;latin alternative;latin rock;rock en espanol
3WxVICwFDAWMTWH8sELmRe,Spinetta Jade,,41,33791,argentine rock;latin alternative;latin rock;rock en espanol
6byQKddO1b34lXC2ZEjehQ,Patricio Rey y sus Redonditos de Ricota,,68,243853,argentine rock;latin alternative;latin rock;rock en espanol
5yoimVE1rbc3kAx4uwr7eq,León Gieco,,53,74348,argentine rock;cantautor;folklore argentino;latin alternative;latin rock;nueva cancion;rock en espanol
1Qv4E1VgZOGnOYd99Kp5Bs,Las Pelotas,,60,177984,argentine rock;latin alternative;latin rock;rock en espanol
1ZVoRDO29AlDXiMkRLMZSK,La Ley,,65,418418,chilean rock;latin;latin alternative;latin pop;latin rock;rock en espanol
5VQCk9RiLwri99OgOT34kq,Vilma Palma e Vampiros,,61,218675,argentine rock;latin;latin alternative;latin pop;latin rock;rock en espanol
40c6EALi3nTmNeOAS3Eu5h,La Maquina De Hacer Pájaros,,36,22882,argentine rock;rock en espanol
1sTOtMflHQ1ULtuozST5RR,Vox Dei,,39,31902,argentine rock;latin metal;rock en espanol
0ovfSEcDqepf0vqJc811zQ,Lisandro Aristimuño,,54,92581,argentine indie;argentine rock;latin alternative;latin rock;rock en espanol
59dLJG3ZVwkMZLFKByQCJB,Pappo's Blues,,43,43952,argentine rock;latin metal;rock en espanol
2SpMjzpc9CfI6WWtwdToiA,Litto Nebbia,,38,8717,argentine rock;rock en espanol
4Pi85oI4dmppSqROLj7rgy,Todos Tus Muertos,,48,47986,argentine reggae;argentine rock;latin alternative;latin rock;rock en espanol
5m0J5lv69wHuzD3Fvb50tn,Los Twist,,36,9927,argentine rock;latin alternative;rock en espanol
55j4xUfI5AATqETp8AnrRp,Memphis La Blusera,,51,56285,argentine rock;latin alternative;latin rock;rock en espanol
7wTu5u7W3kc9Id5JAvSAFV,Viejas Locas,,57,173377,argentine rock;latin alternative;latin rock;rock en espanol
6Iv9dXeKX45ff7qe0LDuFW,Los Caballeros De La Quema,,54,65506,argentine reggae;argentine rock;latin alternative;latin rock;rock en espanol
5ohM2ZA35IpUZNIAiK4RoY,Daniel Melero,,36,6746,argentine indie;argentine rock
1FIaDvGsK56jO0K0BUs1iW,Celeste Carballo,,33,11032,argentine rock;rock en espanol
6tPLRbaYWgZXppgsyKQ2M5,Javier Calamaro,,39,22154,argentine rock;rock en espanol
6OO01j5rLKCyPg4i3FuzIT,Árbol,,51,73077,argentine rock;latin alternative;latin rock;rock en espanol
1imu37uW2KnEiLMAKmQVgn,Hilda Lizarazu,,37,13478,argentine rock;rock en espanol
1Mt6JeVWV9Tvgk8ercp5O9,Juan Carlos Baglietto,,47,31699,argentine rock;cantautor;folklore argentino;nueva cancion;rock en espanol;trova
2MLiASzGQHVMyORIApRGsp,Kapanga,,51,107717,argentine reggae;argentine rock;latin alternative;latin rock;rock en espanol
2wjmZuSHtRx96Qxb8HiP2o,Guasones,,60,137304,argentine rock;cumbia pop;latin alternative;latin rock;rock en espanol
1db5TWniHR7iqwXer7AiQ2,Pappo,,53,112264,argentine rock;latin alternative;latin metal;latin rock;rock en espanol
30fEdZPXgWfC4sNttcyB3C,La Renga,,64,299544,argentine rock;latin alternative;latin rock;rock en espanol
6UAMLsapd2AyfEAEVFaxmc,La 25,,52,82029,argentine rock;cumbia villera;latin alternative;rock en espanol
4K8Mrjr9IvA8QU0Vjj4BED,Skay Beilinson,,47,50703,argentine reggae;argentine rock;latin alternative;latin metal;latin rock;rock en espanol
7FGAi3mSjLMsq6p8SErsTA,Cabezones,,39,14483,argentine rock;latin alternative;latin metal;latin rock;rock en espanol
5rI6C5mJm6GYXbGHhpHTu9,Attaque 77,,59,182309,argentine rock;latin alternative;latin rock;rock en espanol
7EgR8MOSpxSytMngVCVGEu,Cielo Razzo,,50,48066,argentine reggae;argentine rock;latin alternative;latin rock;rock en espanol
2osoVujXgV0PA8lhqDKYFw,Callejeros,,66,345195,argentine rock;cumbia pop;cumbia villera;latin alternative;latin rock;rock en espanol
6GxdzgRQ8QlBY3zfU0S62o,Kevin Johansen & The Nada,,13,1814,argentine rock;rock en espanol
2MfTaq5E3ClttaUjoBdI6p,Ivan Noble,,51,39868,argentine rock;cumbia pop;latin alternative;latin rock;rock en espanol
6U5QPaU2JpWfzInyd2g9zg,El Bordo,,49,54549,argentine rock;latin alternative;latin rock;rock en espanol
0D5U7oXEE4dut2DPyUDLca,Las Pastillas del Abuelo,,65,381331,argentine rock;cumbia pop;latin alternative;latin rock;rock en espanol
5V3p1FHktSmZSGyfvSGdhY,Villanos,,34,10654,argentine rock;latin alternative;rock en espanol
2fGM1BtKeCWjnriro6BaPS,Ella Es Tan Cargosa,,47,27809,argentine rock;latin alternative;latin rock;rock en espanol
3cG8AMyTTUk3Y6LIqyjOxc,Aquelarre,,29,9511,argentine rock
10vtHOCA3qPLmrGylgO2F1,Manal,,33,18265,argentine indie;argentine rock
3wXXemmmemO5VCGatkCs6a,La Nueva Banda Timbiriche,,38,18727,latin pop
3gkRQ3dXFUtmi9kFdjXB2y,Paulina Goto,,38,75148,
1XUe0vyqJxrvpnO3W0B5Hj,Eiza,,31,61356,
29RE8ZVb7M2uOGLDtxCR57,Lorena Herrera,,38,13771,strut
6EaR8NdDTD5CAwv3Hf6Ftg,Manelyk,,41,17269,mexican pop
36VEEgbtrb7tx601gvlzli,JNS,,60,19226,latin pop;mexican pop
2qWNYueLfc979iEdLOIK2C,Grupo Limite,,54,70055,cumbia;grupera;latin;latin pop;norteno;ranchera;regional mexican;tejano
5c4wQaXkNDqSOTjqX4ExAu,Jenni Rivera,,70,524371,banda;grupera;latin pop;norteno;ranchera;regional mexican
5bY76TkueuNA4eqIm67Pkz,Diana Reyes,,46,79241,banda;cumbia;duranguense;grupera;latin christmas;norteno;regional mexican;world christmas
46uJrEeqP88sYlHFqaGPid,Los Horóscopos De Durango,,52,130699,banda;cumbia;duranguense;grupera;norteno;regional mexican
4EEZg8R3dxbTCCQ1DVWtHg,Bobby Pulido,,53,73254,banda;cumbia;grupera;norteno;regional mexican;tejano
6kaefrHSdAvxhhCVDFTCEL,Dulce María,,48,228946,latin arena pop;latin pop;post-teen pop
7cjh6y0V9SsyCrWSXTzwOs,RBD,,54,293759,
0aMqt2uGLuHj4eI8oXgVzN,Christian Chávez,,37,36717,
736usxEhjxC9wbch31ZERs,Lola,,39,15554,
1dON8KmX1N7ZPHCRyhK2hX,Laura Leon,,42,24318,cumbia;grupera
2vdi5RS6XV5Qy7J5GgDqgn,Margarita la diosa de la cumbia,,52,81586,cumbia;cumbia sonidera;grupera;latin pop
1MI8FuxN4qF0Hr1qmZZLYK,Ninel Conde,,39,46411,grupera;mexican pop
7FOLqljSYieJbPEpq3I5Qf,Jennifer Peña,,38,36206,cumbia;grupera;latin;latin pop;tejano
6Fptn2nK9i1KzBWZKJ5rIq,Limite,,34,25275,grupera
36Wnz8AZ8DFZ7C0QQhlQdx,Sasha Sokol,,38,15961,mexican pop
2ZfV5k5kPNUiH5hdanYwEk,Iran Castillo,,38,15233,
7l0aIY5XZSAyjMDmM0Gx0s,Kairo,,42,15352,
5O8cudluftNZ6PCwRzvYxo,Christopher von Uckermann,,24,25043,
7IhSOWf8iowiidL7AVcLnj,Sherlyn,,19,367,
0fIdQWpwzU2oEtsoyArDOL,Ramon Ayala,,50,221774,banda;grupera;norteno;ranchera;regional mexican
0YHkeVGRdH0t8skdMxpqp3,Julio Preciado,,50,171489,banda;grupera;norteno;ranchera;regional mexican
4YnO1u0lWE4lXZKy8wXjZX,Lorenzo De Monteclaro,,51,71191,banda;grupera;mariachi;norteno;ranchera;regional mexican;world christmas
341CfLcUdaBGixB8IJjYwW,Lupillo Rivera,,53,150906,banda;grupera;norteno;ranchera;regional mexican
7I1ky1k1C6LOhUjJKZObmi,Neon El Emperador,,17,296,
2M4YthcLdli8skTVAp8eNj,Walki-Bass,,5,123,
7lN2yGo7cxQNDuejnpnDNs,Clase-A,,25,2862,electro bailando
5hKv8MEQIS0dj9Dst8hcsc,Yero Company,,26,447,electro bailando
7EbEftnNJUzLxzHJDCn8hz,Mike de la Cruz,,13,281,
1rPdL9MfAqBMDF5Tb8eVTz,Roccaro Deejay,,8,86,
4PBcHLIj6hzqsInbarXOeS,Ticli & Gas,,14,62,
2ZELPLvdr7ksh8ouvFaPuo,Euro Latin Beats,,10,180,italo beats
5YZvd7TtohHyvUg3LHK5Wx,Yero y Flow,,3,121,
23AVHcpaK0ZY9ak69185Xx,Kike Puentes,,24,1417,
7rM6aJuhH1K2QgyMJ3Yslh,Biou,,8,145,
4QlAl7cmvSN1SQdNOr4473,Toni G,,7,112,
2rM0DFs6sL0nqk2Vsfr4uE,Javi Rodriguez,,22,364,electro bailando
2ZXEEspPOyN27TUIEAQiJ4,Bengro Garcia,,5,85,
1xTEEdzhUaFmRLw8OJ2KoA,To Latino,,1,132,
7DqRHimJDKW4ak6PB1Nrlf,Sergio Requena,,7,138,electro bailando
0SpRrYn1NhdXYsXg4zbUJp,Vargas de Tecalitlan,,17,11320,bolero;mariachi;ranchera
0uPFdEqpmibpPBaaLARcy2,Ilegal Brothers,,8,134,
79LwwKFdbXN9RoZAKefN7u,Federico Villa,,41,10812,mariachi;ranchera
2yKmxk6HYQNEr93j9VFJbK,Juan Valentin,,38,15989,mariachi;ranchera
3HxZx0W1g7n9DGdCFFHcRZ,Los Alegres De Teran,,46,44819,mariachi;norteno;ranchera
1nac6D57KE9ZLBJaRCw2Qr,Mariachi Mexico,,35,10979,mariachi;mexican son;ranchera
3hYtANQYrE6pd2PbtEyTIy,Los Tigres Del Norte,,69,738697,grupera;norteno;regional mexican
6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo,,69,1073498,banda;grupera;norteno;ranchera;regional mexican
16kOCiqZ1auY4sokSeZuKf,Los Bukis,,66,532791,banda;grupera;nu-cumbia;ranchera;regional mexican
0GpuSge5ffZ053NhXxgQkV,Cardenales De Nuevo León,,63,275489,banda;cumbia;grupera;norteno;ranchera;regional mexican
5dmU7FrmtbQaSzIvGsE4Jp,Pancho Barraza,,62,439009,banda;cumbia;grupera;norteno;ranchera;regional mexican
77Gf2HJPvVREGVNEV8goPZ,Lalo Mora,,58,195839,banda;cumbia;grupera;norteno;ranchera;regional mexican;tejano
6ySHNrLBDCdYRyQKGfsZ37,Los Traileros Del Norte,,54,130980,banda;cumbia;duranguense;grupera;norteno;ranchera;regional mexican;tejano
59xlizZFIFUvLC0I8iV2Jv,Los Rieleros Del Norte,,62,274937,banda;cumbia;duranguense;grupera;norteno;ranchera;regional mexican
2wmwGWrqRizLaSEYrm5dzZ,Los Huracanes del Norte,,64,398887,banda;cumbia;grupera;norteno;ranchera;regional mexican
7u9m43vPVTERaALXXOzrRq,Chalino Sanchez,,67,406233,banda;grupera;norteno;regional mexican
2usAJ9Mtrw570XlQ5MHJek,El Tigrillo Palma,,60,251883,banda;grupera;latin hip hop;norteno;regional mexican
3aVB3VLnoAn6bKiHOEzHag,Los Originales De San Juan,,64,255024,banda;duranguense;grupera;latin hip hop;norteno;regional mexican
5CGtBYmVPeLhI1kM2Fn9Gv,Los Invasores De Nuevo León,,65,318644,banda;grupera;norteno;ranchera;regional mexican
5lcjVQ4c220HJHr0AuZXdl,Luis y Julian,,50,68059,banda;grupera;norteno;ranchera;regional mexican;tejano
4Yfe8uXcl5PYwknQ4OMZIP,Los Alegres de la Sierra,,56,87231,banda;cumbia;duranguense;grupera;norteno;ranchera;regional mexican
2L54fWLv9EgJu76ELlfV2J,Beto Quintanilla,,54,167489,banda;duranguense;grupera;norteno;regional mexican
27plYDXNJSOD084j39Lmlj,Palomo,,56,175714,banda;cumbia;duranguense;grupera;norteno;ranchera;regional mexican;tejano
72HgLSGwhNYlcdzCsZpQCC,Los Cadetes,,35,127838,banda;grupera;norteno;regional mexican
7HYgqp51TBXZdtjinjkQuZ,Los Razos,,54,126252,banda;duranguense;grupera;norteno;regional mexican
39vVl1HOIZwca5O4g8QQ8h,Mike Laure,,43,22691,bolero;cumbia;mambo;mariachi;mexican rock-and-roll;ranchera
1utHYFInTd5VfFdsshUQ7H,Los Tiranos Del Norte,,50,53792,banda;duranguense;grupera;norteno;regional mexican;tejano
2yK0OH7d55O2eZNcBTB19k,Vagon Chicano,,60,134942,banda;cumbia;duranguense;grupera;norteno;ranchera;regional mexican
0eeAs1exNZKyZNSFTVYInV,Las Jilguerillas,,49,53285,mariachi;norteno;ranchera
36jRzJQUvAeKRukEMtm44w,Banda Maguey,,51,115066,banda;cumbia;deep cumbia sonidera;duranguense;grupera;norteno;ranchera;regional mexican
7fmQXLCgx5q0vkGArvS6mm,Miguel Y Miguel,,53,75427,banda;grupera;norteno;ranchera;regional mexican
1r8tUG15NMJEj1j5NynES7,Banda La Costeña,,49,56929,banda;duranguense;grupera;norteno;ranchera;regional mexican;regional mexican pop
4rWWouSk4D5OSFFFo2bmty,Ezequiel Peña,,48,53482,banda;grupera;mariachi;norteno;ranchera;regional mexican
16KGOTEnXMeZaXAWzdIBaB,Los Dos Reales,,30,6874,mariachi;ranchera
0CZHGs5YoJggljCPh3a7bK,Mercedes Castro,,37,20705,mariachi;ranchera
6gwYud4hJkX6ApdxYoCi7b,Los Muecas,,49,70469,banda;grupera;mariachi;norteno;ranchera
